imdb_id,summary,actors,release_date
tt0158212,Inspector Ashok Sharma is assigned to take over as Inspector In-Charge of a remote police station  which he does. Upon his arrival there  he comes to the rescue of a blind man and a widow  ...                    ,Rajesh Khanna|Shabana|Ashok Kumar|Raj Kiran|Prem Chopra|Om Shivpuri|Anup Kumar|Manmauji|Sudhir|Arun Govil|Mac Mohan|Sajjan|Golam Mustafa|Syed Hasan Imam|,1986 (India)
tt0247910,Nisha believes she is happily married until she discovers that her successful businessman husband  Kabir  has been having an affair with her cousin  Indu. Distraught  Nisha abandons her ...                    ,Rajesh Khanna|Smita Patil|Rakesh Roshan|Tina Ambani|Asrani|Sujit Kumar|Shubha Khote|Beena Banerjee|Achala Nagar|Shivraj|Baby Guddu|Renu Joshi|Roop Kumar Razdan|Sunil Dhawan|,30 August 1985 (India)
tt0268117,Ghonsyam a troubled fisherman meets a twistic tale which surrounds agony and love,Mithun Chakraborty|Rozina|Utpal Dutt|Nuton|Golam Mustafa|Ahmed Sharif|Tarun Ghosh|A.T.M. Shamsuzzaman|Syed Hasan Imam|Amol Bose|Sumita Devi|Manik Dutt|Asit Kumar Sen|Maya Ghosh|,5 May 1985 (India)
tt0088687,Widower Mr. Khanna is a very wealthy businessman in Bombay. He has a daughter named  Neha  of whom he adores. Realizing that he is not young anymore he wanted her to get married before he ...                    ,Raj Babbar|Dimple Kapadia|Danny Denzongpa|Sharat Saxena|Suresh Oberoi|Leena Das|Anupam Kher|Huma Khan|,22 March 1985 (India)
tt0364049,Ruby Shetty lives a wealthy lifestyle with her widowed dad  who would to travel to the deep jungles of India to find a fabled tribe in the Shakabhoomi region  where others have gone - but ...                    ,Kimi Katkar|Dalip Tahil|Om Shivpuri|Hemant Birje|Narendra Nath|Raja Duggal|R.S. Malik|Suresh|Narinder Anand|Durga Prasad|Gautam Sarin|Sunita|,13 December 1985 (India)
tt0213449,Subhash Gaekwad is a worker employed in a mill run by Lal and partners. Lal does not pay his workers well  and they decide to go on an indefinite strike. Lal does not really care  and soon ...                    ,Amitabh Bachchan|Zeenat Aman|,
tt0268131,Two people from different strata in society  Chandni and Neeraj will do anything to get there obligations carried out. While Chandni always dreams of a luxurious life  Neeraj wants some of ...                    ,Rajesh Khanna|Shashi Kapoor|Tina Ambani|Sushma Seth|Om Prakash|Deven Verma|Urmila Bhatt|Om Shivpuri|Gita Siddharth|,27 September 1985 (India)
tt0249358,Renowned Indian astrologer Jyotibhaskar Pandit Satyanarayan Chaturvedi  wishes a doctor  who is about to perform surgery on a woman  good luck  but also tells him that his patient is going ...                    ,Amol Palekar|Deepti Naval|Devika Mukherjee|Shreeram Lagoo|Dina Pathak|Anil Chatterjee|Vinod Mehra|Vidhu Vinod Chopra|Chandu Parkhi|Anant Bhave|Bal Sapre|,
tt0177490,Madhav Verma (Om Puri) is a dedicated  honest  and diligent union representative. He represents the majority of the employees in an organization  which recognizes his union. However  there ...                    ,Om Puri|Bharat Gopy|Pankaj Kapur|Naseeruddin Shah|Deepa Sahi|Amrish Puri|Sadashiv Amrapurkar|Rohini Hattangadi|,28 April 1987 (Denmark)
tt0360399,Babu is a naive young man who likes to go out of his way to help people. He has fallen in love with Kammo  but in the process of helping another  he lands himself in jail for two years. ...                    ,Rajesh Khanna|Hema Malini|Mala Sinha|Rati Agnihotri|Madan Puri|Baby Geeta|Deepak Parashar|Om Shivpuri|Navin Nischol|Rajendra Nath|Paintal|Agha|,4 October 1985 (India)
tt0266260,Arjun Malvankar after his graduation thrives to get job. The corruption and injustice taking place in his community frustrates him to the extent of revolting with the help of some of his ...                    ,Sunny Deol|Dimple Kapadia|Raj Kiran|Anupam Kher|Satyajeet|Supriya Pathak|A.K. Hangal|Shashikala|Prem Chopra|Shafi Inamdar|Paresh Rawal|Annu Kapoor|Sunder|Raja Bundela|,20 April 1985 (India)
tt0092599,The film revolves around the life of a rich man and his son  where the son lives happily with his wife  but after giving birth to a child his wife dies. The story takes a turn when he starts falling for another woman.,Rajesh Khanna|Meenakshi Sheshadri|Rajan Sippy|Madhuri Dixit|Om Prakash|Iftekhar|Bharat Bhushan|Om Shivpuri|Savita Bajaj|Brahm Bhardwaj|Hameed|Rana Jagbahadur|Kamaldeep|Pinchoo Kapoor|,
tt0186850,Police Inspector Vijay lives a wealthy lifestyle in Bombay  India  along with his Bua  while his widower dad lives in the countryside in a farmhouse. Vijay meets and falls in love with Uma ...                    ,Bindu|,26 April 1985 (India)
tt0321421,Coming from a small village from Central India  naive Bajrang finds himself exploited when he travels to Bombay. On the bright side  he meets with a beautiful woman named Bhavna Bhardwaj  ...                    ,Shashi Kapoor|Mithun Chakraborty|Poonam Dhillon|Rati Agnihotri|Dheeraj Kumar|Kader Khan|Madan Puri|Suresh Oberoi|Paintal|Satyendra Kapoor|Manik Irani|Baby Guddu|Gurbachan Singh|,6 September 1985 (India)
tt0362445,Ashok Nath has three female admirers: the mentally imbalance Renu  Vinny and the wealthy Asha. While all three loves him wholeheartedly and will go to any length to attain his love; he ...                    ,Rajesh Khanna|Rajinikanth|Padmini Kolhapure|Meenakshi Sheshadri|Tina Ambani|Pran|A.K. Hangal|,5 July 1985 (India)
tt0339998,Baadal and Meenakshi love each other but parents are against them due to old enmity.,Shammi Kapoor|Mithun Chakraborty|Poonam Dhillon|Arun Govil|Shakti Kapoor|Madhu Kapoor|Ashalata Wabgaonkar|Jayshree T.|Madan Puri|Rajendra Nath|Prema Narayan|Zahra Merchant|Chitto Chopra|Javed Khan|,7 August 1985 (India)
tt0268990,Ram is in search of his wife's killers  which leads him to Bhavani Junction - ruled by his childhood friend who promises to help him.,Shashi Kapoor|Shatrughan Sinha|Zeenat Aman|Rati Agnihotri|Prem Chopra|Mahesh Anand|Mazhar Khan|Yusuf Khan|Master Ravi|Sharat Saxena|Deven Verma|,22 November 1985 (India)
tt0377496,A young girl has returned to India from London to see her old dying uncle. But she is unaware of presence of some goons planning to find hidden treasures of that house.,Ashok Kumar|Aruna Irani|Deven Verma|Shakti Kapoor|Kaajal Kiran|Prema Narayan|Rajesh Behl|,
tt0157518,This powerful and realistic film is a study of poverty  illiteracy  natural calamities and the toll they take on the human soul. the story of a rural couple who're trying to survive on the ...                    ,Bijoy Dey|Noni Ganguly|Sadhu Meher|Sunil Mukherjee|Smita Patil|Om Puri|Pranab Kumar Sanyal|Sushaant Sanyal|,2 February 1987 (Sweden)
tt0243230,This action-crime genre film revolves around Durgaa  a soft spoken girl who is exploited by various men in her life.,Hema Malini|Raj Babbar|Pran|Rajesh Khanna|Yunus Parvez|Chandrashekhar|,
tt0359143,Bombay-based Anu lives a wealthy lifestyle along with her businessman dad  Jaggu Kailashnath  and mom. While on a vacation at Ooty she meets with and falls in love with Vishal  who also ...                    ,Kamal Haasan|Rati Agnihotri|Deven Verma|,20 December 1985 (India)
tt0448392,Terrorist attacks take place all over the world by unknown rockets so an Indian agent  Bond 303  is called to solve the mystery behind it.,Jeetendra|Parveen Babi|,
tt0359167,While multi-millionaire Mr. Saxena is busy announcing the engagement of Vijay  his grandson  he  himself  is busy driving a horse-carriage  and getting into fisticuffs with hoodlums. Vijay ...                    ,Sanjay Dutt|Padmini Kolhapure|Shakti Kapoor|Om Prakash|Arun Govil|Kader Khan|Kaajal Kiran|,
tt0384074,David D'Mello lives a middle-classed lifestyle in Bangalore along with his wife  Mary  and a son  Bunty  and is a jockey in the Bangalore Turf Club. He has a run-in with a wealthy stud farm...                    ,Rati Agnihotri|Balwant Dullat|Kumar Gaurav|Shammi Kapoor|Amjad Khan|Guddi Maruti|Monty Nath|Ranjeet|Master Ravi|Parikshat Sahni|Monty Sharma|Gurbachan Singh|Rahul Singh|,
tt0089119,A story of the blind sense of duty of the elders and the self-confidence and arrogance of the young. Both think they are right for the sake of love.,Sunil Dutt|Rekha|Rohan Kapoor|Farha Naaz|Farooq Shaikh|Deepti Naval|Raj Kiran|Sushma Seth|Kanwar Ajeet|Javed Khan|Alok Nath|Huma Khan|Daljit Kaur|Nikita Shah|,27 September 1985 (India)
tt0231645,Dhanraj resides with his two brothers  Chander and Ketan  his sister  Asha  and wife  Savitri  in their family home. Dhanraj wants Chander and Ketan to study and get better jobs  so he ...                    ,Tanuja|Sachin|Raj Kiran|Shoma Anand|Ashok Saraf|Shraddha Verma|Shreeram Lagoo|Jayshree T.|Ashalata Wabgaonkar|Tun Tun|Brahmachari|Coca Cola|Jugnu|Dinesh Hingoo|,14 August 1985 (India)
tt0408734,Dr. Sunil Sharma runs two clinics in rural India - mainly for the benefit of poor and needy people. He advertises in the newspapers for a qualified nurse  who must be single  and be willing...                    ,Raj Babbar|Reena Roy|,
tt0089194,Kishan Kumar Khanna is a well-rate film actor who falls head over heels in love with young  beautiful and attractive Anuradha Saxena much to the dislikeness of her gangster brother who ...                    ,Kamal Haasan|Poonam Dhillon|Madhavi|Ranjeet|Shakti Kapoor|Kader Khan|Nirupa Roy|Aruna Irani|Rabia Amin|Renu Joshi|Om Shivpuri|Satyendra Kapoor|Pinchoo Kapoor|Sharat Saxena|,13 September 1985 (India)
tt0088986,Damul (Bonded Until Death) highlights the ill effects of Bonded Labour System while narrating the story of a bonded labour who is left with no choice but to steal by his landlord.,Annu Kapoor|Sreela Majumdar|Deepti Naval|,October 1985 (USA)
tt0089201,Set in Rajasthan  deals with six characters who deal with their struggle with identity in a caste oppressed society regardless of their contribution towards the society.,Dharmendra|Mithun Chakraborty|Naseeruddin Shah|Reena Roy|Smita Patil|Anita Raj|Kulbhushan Kharbanda|Raza Murad|Om Shivpuri|Avtar Gill|Bharat Kapoor|Rajan Haksar|Mazhar Khan|Sulochana Latkar|,28 June 1985 (India)
tt0260064,Inspector Arjun Singh  meritorious and honest  is assigned the duty of Inspector-In-Charge of a police station in a community that is rife with crime. Arjun soon brings law and order to ...                    ,Asrani|Raj Babbar|Beena Banerjee|Bindu|Birbal|Chandrashekhar|Prem Chopra|Leena Das|C.S. Dubey|Dulari|Dinesh Hingoo|Jeetendra|Bharat Kapoor|Pinchoo Kapoor|,
tt0427399,Add a Plot »,Leena Das|Jambuwant Rao Dhote|Kamal Kapoor|Murad|Alka Noopur|Ranjeet|,
tt0087434,Raja (Khanna) discovers that his face is similar to that of Dr. Shekhar  one of the top earning doctors of Bombay. He somehow manages to take his place  but discovers that even Dr. Shekhar has problems of his own.,Rajesh Khanna|Hema Malini|Reena Roy|Johnny Walker|Jagdeep|Mukri|Mohan Choti|Om Shivpuri|Roopesh Kumar|Keshto Mukherjee|Asit Kumar Sen|Shubha Khote|Birbal|Dinesh Hingoo|,22 March 1985 (India)
tt0243333,Ravi makes a second attempt at killing the culprit who drove his wife to suicide. But  he is under army officer's watch in hospital.,Rajesh Khanna|Padmini Kolhapure|Tina Ambani|Shakti Kapoor|Joy Mukherjee|Aruna Irani|Om Shivpuri|Tej Sapru|Chandrashekhar|Bob Christo|Mohan Choti|Leena Das|Akela Singh|,
tt0257763,Sitadevi lives a comfortable life with her husband and two sons  Rakesh and Rajesh. While celebrating the birth of one of her son's  her husband gets killed in an automobile accident  and ...                    ,Jeetendra|Shatrughan Sinha|,9 January 1985 (India)
tt0359534,Widowed Durga Singh lives with two children  a son  Karan  and daughter  Rakhi. When Thakur attempts to molest her  Karan comes to her rescue and kills him. Durga asks Karan to run away  or...                    ,Shatrughan Sinha|Reena Roy|Vijayendra Ghatge|Prem Chopra|,
tt0361761,A girl is saved by a young man this experience brings them together. Their union faces obstacles in the future.,Sanjay Dutt|Anita Raj|Anuradha Patel|Gulshan Grover|Shafi Inamdar|Dan Dhanoa|Goga Kapoor|Manik Irani|Swaroop Sampat|Rakesh Bedi|,25 October 1985 (India)
tt0154620,A Proffessor searching for his missing daughter later he comes to know that she is not alive and he knows whp is responsible for that but doesnot have the evidence  later the culprit is caught red handed.,Dev Anand|Bunty Behl|Richa Sharma|Anupam Kher|Zarina Wahab|Atlee Brar|Tabu|Shreeram Lagoo|Ramesh Deo|Leena Das|Pinchoo Kapoor|Bharat Kapoor|Dinesh Hingoo|Tabassum|,18 November 1985 (India)
tt0363732,Add a Plot »,Shatrughan Sinha|Sulakshana Pandit|Rakesh Roshan|Amjad Khan|Om Shivpuri|Narendra Nath|Paintal|Mushtaq Merchant|Wahid|Aruna Irani|Padma Khanna|Prema Narayan|Farah Chowdhary|Arpana Choudhary|,
tt0244567,Add a Plot »,Rekha|Raj Babbar|Amol Palekar|Supriya Pathak|Deven Verma|Prema Narayan|Madan Puri|Gopi Desai|Goga Kapoor|Rasik Dave|Shammi|Dina Pathak|Manmauji|Suresh Chatwal|,23 September 1985 (India)
tt0359492,A love triangle that involves a poor TV repairman and two women who both hail from affluent families.,Jackie Shroff|Kushboo|Rati Agnihotri|Saeed Jaffrey|Sulabha Deshpande|Anupam Kher|Beena Banerjee|Iftekhar|Yunus Parvez|,30 October 1985 (India)
tt0292036,Sandeep is a famous cricketer in love with Asha whose the daughter of a industrialist who wants her to marry to Shakti.But agree's to marry Asha to Sandeep Sandeep tells Asha's father that ...                    ,Poonam Dhillon|Sandeep Patil|Debashree Roy|Iftekhar|Ram P. Sethi|Ramesh Deo|Seema Deo|Narendra Nath|Syed Kirmani|Birbal|Jugnu|Inderjit Ahuluwalia|Chunnu Mehra|Raj Anand|,
tt0496523,Vijay is a simple-minded widower who lives in a small rural town in India with his unmarried sister  Radha; his son; and his widowed mom. Radha is soon to be married to Sub-Inspector Raj. ...                    ,Rati Agnihotri|Urmila Bhatt|Mithun Chakraborty|Dharmendra|Deep Dhillon|Dinesh Hingoo|Saeed Jaffrey|Jankidas|Shakti Kapoor|Padma Khanna|Raj Kishore|Praveen Kumar|Lalita Kumari|Makarnai|,1985 (India)
tt0363786,Maharaja Purshotam Singh rules over his kingdom justly and fairly. He lives in his palace with his wife  Ahilya  an adult son  and a new-born son  Ajay. His biggest concern is the evil ...                    ,Raj Babbar|Meenakshi Sheshadri|Kim|Ranjeet|Jayamalini|Danny Denzongpa|,2 August 1985 (India)
tt0089465,Amar lives a poor lifestyle with his widowed mom in India  he is unemployed  does not make enough effort to find a job  and spends most of his time with his sweetheart  Rinku Dayal. When ...                    ,Raj Babbar|Dimple Kapadia|Asha Parekh|Rajiv Kapoor|Kulbhushan Kharbanda|Rajendra Nath|Madan Puri|Narendra Nath|Sudhir|Vikas Anand|Rama Vij|Geeta Khanna|,
tt0089413,When a starlet is murdered on a film location  her detective brother arrives there to solve the mystery.,Shabana Azmi|Amol Palekar|Sudhir Mishra|Soni Razdan|Sadashiv Amrapurkar|Noni Ganguly|Sushma Seth|Chitto Chopra|Shakti Singh|Pankaj Kapur|Ajit Vachani|Uday Chandra|Avtar Gill|Virendra Saxena|,14 March 1986 (India)
tt0961069,Dr Sunil Gupta  a gynecologist and Dr. Hira are partners in Prakash Nursing Home. Sunil treats his profession as an earning job unlike his father  who landed up in debt because of treating ...                    ,Om Puri|Priya Tendulkar|Sadashiv Amrapurkar|Achyut Potdar|K.K. Raina|Arun Bakshi|Vijay Kashyap|Kamini Bhatia|Reema Lagoo|Shivraj|Julie|Ashok Banthia|Shashi Bala|Rajeev|,28 May 1985 (India)
tt0089552,British intelligence comes over to India and loot all its wealth and carry it over to there country. Once they were being challenge by a brave king name Raja Azaad Singh  one day he happen ...                    ,Amitabh Bachchan|Amrita Singh|Nirupa Roy|Dara Singh|Prem Chopra|Goga Kapoor|Kamal Kapoor|Bob Christo|Manik Irani|Satyendra Kapoor|Seema Deo|Helena|Moti|Dan Dhanoa|,8 November 1985 (India)
tt0243395,Balwant is a ex-convict and former jailbird. He returns home after completing his sentence  and finds out that the wealthy Thakur has a treasure stashed away nearby with a map enclosed in a...                    ,Mithun Chakraborty|Divya Rana|Ranjeet|Amjad Khan|Pran|Sushma Seth|Sharat Saxena|Surendra Pal|Ram Mohan|Manik Irani|Shalu|Viju Khote|Sunder|Birbal|,26 November 1985 (India)
tt0363787,Naag Raj Darbari and his associate Shyam Kumar Talwari rule over a small community in India with an iron hand. When former military officer  Subhash  comes home to his mother and sister  he...                    ,Gulshan Grover|Shafi Inamdar|Jeetendra|Kader Khan|Shubha Khote|Raj Kishore|Rajinikanth|Rakesh Roshan|Nirupa Roy|Meenakshi Sheshadri|,26 April 1985 (India)
tt0234211,In a small  tribal district town of Central India in 1929  Francis Massey is the 'English Type Babu' at the Deputy Commissioner's office. Massey believes that because he is Christian and ...                    ,Raghuvir Yadav|Barry John|Arundhati Roy|Virendra Saxena|Jacqueline Garewal|Madan Lal|Sudhir Kulkarni|Francis King|James Ure|Lalu Ram|,29 April 1987 (Denmark)
tt0363777,Add a Plot »,Rajiv Kapoor|Meenakshi Sheshadri|Anita Raj|Tanuja|Om Shivpuri|Monty Sharma|Kader Khan|,
tt0257910,Watch the full movie  Mera Saathi online  only on Eros Now. The film tells the story of a dreaded goon who is transformed by a girl who seeks shelter in his home. Happily married  their ...                    ,Jeetendra|Jaya Prada|Rajiv Kapoor|Mandakini|Shakti Kapoor|,
